"Botanical.Name","ht.max","dbh","cw"
"Carya ovalis",39.65,59.205651147571,NA
"Carya ovalis",39.72,53.1577620518514,NA
"Carya ovalis",40.66,73.2112890534481,NA
"Acer rubrum var. rubrum",27.89,NA,NA
"Quercus coccinea var. coccinea",28.53,59.205651147571,NA
"Quercus coccinea var. coccinea",30.66,71.9380492438229,NA
"Carya ovata",36.21,55.3859317186955,NA
"Carya ovata",36.97,59.205651147571,NA
"Quercus imbricaria",26.46,45.5183231941003,NA
"Quercus imbricaria",27.74,45.5183231941003,NA
"Quercus imbricaria",27.74,47.4281829085381,NA
"Quercus imbricaria",29.93,46.7915630037255,NA
"Pinus echinata",32.71,NA,NA
"Quercus shumardii",31.88,60.1605810047899,NA
"Quercus shumardii",39.72,93.2648160550447,NA
"Quercus shumardii",41.3,93.2648160550447,NA
"Quercus shumardii",42,80.5324179587929,NA
"Quercus shumardii",42.28,NA,NA
"Quercus shumardii",45.35,107.588763913328,NA
"Ulmus rubra",36.67,NA,NA
"Oxydendrum arboreum",17.01,29.9211355261918,NA
"Oxydendrum arboreum",19.9,NA,NA
"Oxydendrum arboreum",21.37,NA,NA
"Quercus falcata",36.18,102.495804674827,NA
"Quercus falcata",36.67,66.8450900053221,NA
"Quercus falcata",38.56,NA,NA
"Acer saccharum var. saccharum",32.4,75.7577686726984,NA
"Liquidambar styraciflua",31.15,45.5183231941003,NA
"Liriodendron tulipifera",39.81,NA,NA
"Liriodendron tulipifera",42.18,111.72679329461,NA
"Liriodendron tulipifera",43.34,61.7521307668214,NA
"Liriodendron tulipifera",44.29,98.3577752935454,NA
"Liriodendron tulipifera",45.45,119.366232152361,NA
"Liriodendron tulipifera",45.93,110.453553484985,NA
"Quercus alba",33.89,92.6281961502321,NA
"Quercus alba",38.74,88.8084767213566,NA
"Quercus alba",38.89,95.4929857218888,NA
"Quercus alba",39.93,83.3972075304495,NA
"Quercus alba",41.82,NA,NA
"Platanus occidentalis",40.36,78.3042482919488,NA
"Juglans nigra",38.13,89.7634065785754,NA
"Juglans nigra",39.53,66.2084701005095,NA
"Quercus muehlenbergii",34.35,63.9803004336655,NA
"Quercus muehlenbergii",35.75,107.588763913328,NA
"Quercus muehlenbergii",36.24,78.3042482919488,NA
"Quercus muehlenbergii",36.36,68.7549497197599,NA
"Diospyros virginiana",33.95,57.2957914331333,NA
"Diospyros virginiana",35.36,56.6591715283207,NA
"Magnolia acuminata",3.43,NA,NA
"Magnolia acuminata",41.91,87.2169269593251,NA
"Carya ovata",42.06,65.571850195697,NA
"Ailanthus altissima",29.96,NA,NA
"Tilia americana var. heterophylla",38.59,NA,NA
"Tilia americana var. heterophylla",38.92,NA,NA
"Fagus grandifolia",38.37,99.9493250555769,NA
"Platanus occidentalis",38.59,NA,NA
"Platanus occidentalis",39.99,NA,NA
"Platanus occidentalis",42.85,NA,NA
"Quercus montana",33.77,NA,NA
"Quercus muehlenbergii",33.41,60.7972009096025,NA
"Magnolia acuminata",38.92,NA,NA
"Tsuga canadensis",38.25,NA,NA
"Tsuga canadensis",41.21,NA,NA
"Tsuga canadensis",44.96,NA,NA
"Fraxinus pennsylvanica",36.39,NA,NA
"Fraxinus pennsylvanica",39.41,NA,NA
"Quercus rubra",35.23,79.2591781491677,NA
"Carya ovata",42.31,NA,NA
"Stewartia malacodendron",6.77,5.72957914331333,NA
"Oxydendrum arboreum",27.43,23.5549364780659,NA
"Acer saccharum",35.84,NA,NA
"Liriodendron tulipifera",44.5,NA,NA
"Quercus alba",39.62,NA,NA
"Betula alleghaniensis",26.24,NA,NA
"Aesculus flava",3.31,NA,NA
"Tilia americana",37.95,NA,NA
"Tilia americana var. heterophylla",37.92,NA,NA
"Tilia americana var. heterophylla",38.86,NA,NA
"Tilia americana var. heterophylla",40.84,NA,NA
"Tilia americana var. heterophylla",40.97,55.7042416711018,NA
"Tilia americana var. heterophylla",41.18,90.400026483388,NA
"Tilia americana var. heterophylla",41.45,65.571850195697,NA
"Tilia americana var. heterophylla",42,92.9465061026384,NA
"Tilia americana var. heterophylla",42.85,101.859184770015,NA
"Tilia americana var. heterophylla",43.25,79.2591781491677,NA
"Tilia americana var. heterophylla",44.71,NA,NA
"Tilia americana var. heterophylla",44.71,98.6760852459517,NA
"Tilia americana var. heterophylla",46.24,99.3127051507643,NA
"Fagus grandifolia",37.61,70.3464994817914,NA
"Fagus grandifolia",43.65,68.7549497197599,NA
"Ulmus americana",41.61,83.3972075304495,NA
"Ulmus americana",41.94,85.6253771972936,NA
"Platanus occidentalis",NA,123.822571486049,NA
"Platanus occidentalis",39.59,91.3549563406069,NA
"Carya cordiformis",38.68,56.977481480727,NA
"Carya cordiformis",40.57,NA,NA
"Carya cordiformis",42.18,65.571850195697,NA
"Prunus serotina",36.33,NA,NA
"Juglans nigra",38.8,97.0845354839202,NA
"Quercus montana",42.31,88.8084767213566,NA
"Quercus montana",42.55,86.5803070545125,NA
"Magnolia acuminata",39.65,NA,NA
"Magnolia acuminata",40.72,108.225383818141,NA
"Magnolia acuminata",41.24,135.918349677488,NA
"Magnolia acuminata",41.48,71.3014293390103,NA
"Magnolia acuminata",42.85,72.8929791010418,NA
"Magnolia acuminata",43.01,61.4338208144151,NA
"Magnolia acuminata",43.19,88.8084767213566,NA
"Magnolia acuminata",44.9,63.9803004336655,NA
"Tsuga canadensis",40.05,NA,NA
"Tsuga canadensis",41.82,NA,NA
"Tsuga canadensis",42.43,NA,NA
"Tsuga canadensis",42.82,97.7211553887328,NA
"Tsuga canadensis",43.34,NA,NA
"Tsuga canadensis",47.7,87.2169269593251,NA
"Fraxinus pennsylvanica",34.5,98.6760852459517,NA
"Fraxinus pennsylvanica",35.45,NA,NA
"Fraxinus pennsylvanica",40.42,64.6169203384781,NA
"Fraxinus pennsylvanica",43.71,90.400026483388,NA
"Fraxinus pennsylvanica",43.86,82.4422776732306,NA
"Ostrya virginiana",21.67,24.1915563828785,NA
"Cladrastis kentukea",21.67,NA,NA
"Cladrastis kentukea",23.53,NA,NA
"Carya tomentosa",44.96,62.388750671634,NA
"Quercus rubra",37.28,NA,NA
"Quercus rubra",40.2,108.225383818141,NA
"Quercus rubra",40.57,63.9803004336655,NA
"Quercus rubra",44.07,115.546512723485,NA
"Quercus rubra",48.49,139.101449201551,NA
"Carya glabra",41.61,69.3915696245725,NA
"Carya glabra",43.07,NA,NA
"Carya glabra",44.17,89.7634065785754,NA
"Carya glabra",44.81,58.2507212903521,NA
"Carya glabra",44.99,49.3380426229759,NA
"Carya glabra",46.66,93.9014359598573,NA
"Carya glabra",47.15,88.171856816544,NA
"Carya glabra",48.13,92.9465061026384,NA
"Carya glabra",49.47,85.3070672448873,NA
"Acer rubrum",37.46,69.3915696245725,NA
"Quercus coccinea",37.34,NA,NA
"Carya ovata",42.58,64.6169203384781,NA
"Carya ovata",42.7,88.8084767213566,NA
"Carya ovata",43.53,NA,NA
"Carya ovata",44.29,92.3098861978258,NA
"Carya ovata",44.68,67.1633999577284,NA
"Carya ovata",44.74,84.988757292481,NA
"Carya ovata",44.84,NA,NA
"Carya ovata",45.17,73.5295990058544,NA
"Carya ovata",45.23,88.171856816544,NA
"Carya ovata",45.81,87.2169269593251,NA
"Carya ovata",46.82,68.7549497197599,NA
"Carya ovata",47.06,55.7042416711018,NA
"Acer saccharum",38.65,NA,NA
"Acer saccharum",41.27,101.859184770015,NA
"Acer saccharum",41.45,87.2169269593251,NA
"Liquidambar styraciflua",45.75,68.7549497197599,NA
"Liriodendron tulipifera",3.76,NA,NA
"Liriodendron tulipifera",3.84,NA,NA
"Liriodendron tulipifera",43.95,NA,NA
"Liriodendron tulipifera",45.11,NA,NA
"Liriodendron tulipifera",45.42,162.656385679617,NA
"Liriodendron tulipifera",45.96,74.4845288630732,NA
"Liriodendron tulipifera",46.54,96.1296056267014,NA
"Liriodendron tulipifera",47.76,NA,NA
"Liriodendron tulipifera",48.37,NA,NA
"Liriodendron tulipifera",48.77,NA,NA
"Liriodendron tulipifera",49.04,66.2084701005095,NA
"Liriodendron tulipifera",49.19,NA,NA
"Pinus virginiana",32.71,67.1633999577284,NA
"Quercus alba",38.68,76.0760786251047,NA
"Aesculus flava",3.45,88.171856816544,NA
"Aesculus flava",36.97,NA,NA
"Aesculus flava",38.65,61.4338208144151,NA
"Aesculus flava",38.86,136.554969582301,NA
"Aesculus flava",39.59,95.4929857218888,NA
"Fagus grandifolia",38.19,70.3464994817914,NA
"Platanus occidentalis",36.24,64.2986103860718,NA
"Carya cordiformis",34.69,46.4732530513192,NA
"Nyssa sylvatica",29.44,52.2028321946325,NA
"Quercus pagoda",40.02,112.681723151829,NA
"Quercus pagoda",43.19,101.540874817608,NA
"Quercus muehlenbergii",28.56,61.7521307668214,NA
"Carya tomentosa",34.81,60.7972009096025,NA
"Quercus stellata",25.05,100.585944960389,NA
"Fraxinus profunda",22.95,113.954962961454,NA
"Carya ovata",33.83,41.3802938128185,NA
"Carya ovata",36.58,58.5690312427584,NA
"Pinus echinata",23.96,71.9380492438229,NA
"Quercus shumardii",31.39,87.8535468641377,NA
"Quercus shumardii",36,59.205651147571,NA
"Liquidambar styraciflua",40.02,69.7098795769788,NA
"Liriodendron tulipifera",38.89,125.095811295674,NA
"Liriodendron tulipifera",44.23,NA,NA
"Quercus alba",31.18,64.2986103860718,NA
"Quercus alba",36.21,65.8901601481032,NA
"Quercus alba",37.43,NA,NA
"Fraxinus quadrangulata",NA,57.2957914331333,NA
"Fraxinus quadrangulata",29.17,43.6084634796625,NA
"Fraxinus quadrangulata",31.27,29.9211355261918,NA
"Fraxinus quadrangulata",33.89,33.1042350502548,NA
"Acer negundo var. negundo",21.7,43.6084634796625,NA
"Juglans cinerea",26.61,49.3380426229759,NA
"Quercus muehlenbergii",31.15,44.5633933368814,NA
"Quercus muehlenbergii",33.19,66.2084701005095,NA
"Juniperus virginiana var. virginiana",26.91,NA,NA
"Juniperus virginiana var. virginiana",27.37,NA,NA
"Gleditsia triacanthos",26.85,NA,NA
"Gleditsia triacanthos",30.11,NA,NA
"Quercus shumardii",NA,96.1296056267014,NA
"Liriodendron tulipifera",39.26,NA,NA
"Magnolia tripetala",20.27,20.3718369540029,NA
"Acer spicatum",12.53,14.005637905877,NA
"Fraxinus americana",NA,111.72679329461,NA
"Tilia americana var. heterophylla",36.45,103.769044484452,NA
"Tilia americana var. heterophylla",39.29,44.5633933368814,NA
"Tilia americana var. heterophylla",39.32,70.983119386604,NA
"Tilia americana var. heterophylla",39.47,40.7436739080059,NA
"Tilia americana var. heterophylla",40.84,NA,NA
"Tilia americana var. heterophylla",41.18,77.6676283871362,NA
"Tilia americana var. heterophylla",44.04,79.8957980539803,NA
"Fagus grandifolia",36.33,NA,NA
"Fagus grandifolia",37.83,NA,NA
"Fagus grandifolia",38.77,87.2169269593251,NA
"Fagus grandifolia",40.08,67.1633999577284,NA
"Fagus grandifolia",40.14,NA,NA
"Fagus grandifolia",40.69,76.7126985299173,NA
"Ilex opaca var. opaca",7.28,8.59436871496999,NA
"Ilex opaca var. opaca",14.17,28.011275811754,NA
"Platanus occidentalis",40.23,NA,NA
"Platanus occidentalis",41.03,60.7972009096025,NA
"Platanus occidentalis",41.36,47.4281829085381,NA
"Platanus occidentalis",41.45,44.8817032892877,NA
"Platanus occidentalis",41.91,83.3972075304495,NA
"Platanus occidentalis",42.31,39.4704340983807,NA
"Platanus occidentalis",42.76,63.0253705764466,NA
"Platanus occidentalis",44.04,79.577488101574,NA
"Platanus occidentalis",44.5,NA,NA
"Platanus occidentalis",47.09,NA,NA
"Platanus occidentalis",47.64,71.9380492438229,NA
"Platanus occidentalis",48.25,50.2929724801947,NA
"Magnolia macrophylla",6.04,4.77464928609444,NA
"Magnolia macrophylla",6.55,8.59436871496999,NA
"Magnolia macrophylla",9.97,11.7774682390329,NA
"Magnolia macrophylla",11.28,NA,NA
"Magnolia macrophylla",11.34,NA,NA
"Populus grandidentata",23.77,NA,NA
"Populus grandidentata",34.02,NA,NA
"Fraxinus americana var. biltmoreana",45.42,111.408483342204,NA
"Carya cordiformis",39.68,NA,NA
"Carya cordiformis",40.23,NA,NA
"Carya cordiformis",41.09,69.7098795769788,NA
"Carya cordiformis",42.82,57.2957914331333,NA
"Carya cordiformis",46.12,79.577488101574,NA
"Prunus serotina",NA,127.642290914925,NA
"Prunus serotina",37.09,NA,NA
"Prunus serotina",39.2,89.7634065785754,NA
"Prunus serotina",39.44,62.388750671634,NA
"Prunus serotina",40.63,NA,NA
"Prunus serotina",41.79,NA,NA
"Prunus serotina var. serotina",37.06,119.366232152361,NA
"Prunus serotina var. serotina",39.75,NA,NA
"Prunus serotina var. serotina",41.48,NA,NA
"Prunus serotina var. serotina",42.28,NA,NA
"Prunus serotina var. serotina",42.31,98.994395198358,NA
"Prunus serotina var. serotina",42.58,NA,NA
"Prunus serotina var. serotina",43.01,46.4732530513192,NA
"Prunus serotina var. serotina",43.1,62.0704407192277,NA
"Prunus serotina var. serotina",43.28,NA,NA
"Prunus serotina var. serotina",43.37,NA,NA
"Prunus serotina var. serotina",43.43,70.983119386604,NA
"Robinia pseudoacacia",39.96,NA,NA
"Robinia pseudoacacia",40.66,59.205651147571,NA
"Robinia pseudoacacia",43.59,57.6141013855396,NA
"Quercus velutina",33.77,NA,NA
"Quercus velutina",39.41,55.7042416711018,NA
"Quercus velutina",43.34,67.800019862541,NA
"Juglans nigra",37.46,NA,NA
"Juglans nigra",42.58,63.6619904812592,NA
"Nyssa sylvatica",23.32,79.577488101574,NA
"Nyssa sylvatica",27.13,NA,NA
"Nyssa sylvatica",28.38,82.4422776732306,NA
"Nyssa sylvatica",34.47,64.6169203384781,NA
"Nyssa sylvatica",36.64,68.7549497197599,NA
"Nyssa sylvatica",37.06,90.400026483388,NA
"Quercus montana",NA,101.859184770015,NA
"Quercus montana",36.61,NA,NA
"Quercus montana",37.06,NA,NA
"Quercus montana",39.32,NA,NA
"Quercus montana",40.2,67.800019862541,NA
"Quercus montana",40.72,58.2507212903521,NA
"Quercus montana",41.39,72.8929791010418,NA
"Quercus montana",42.76,75.7577686726984,NA
"Quercus montana",42.92,63.0253705764466,NA
"Quercus montana",43.43,NA,NA
"Quercus montana",44.14,64.9352302908844,NA
"Quercus montana",46.48,72.8929791010418,NA
"Magnolia acuminata",36.58,111.72679329461,NA
"Magnolia acuminata",37.25,NA,NA
"Magnolia acuminata",38.77,NA,NA
"Magnolia acuminata",39.5,101.222564865202,NA
"Magnolia acuminata",39.78,104.723974341671,NA
"Magnolia acuminata",39.96,86.2619971021062,NA
"Magnolia acuminata",41.09,81.4873478160117,NA
"Magnolia acuminata",41.54,87.2169269593251,NA
"Magnolia acuminata",42.46,84.988757292481,NA
"Tsuga canadensis",40.05,NA,NA
"Tsuga canadensis",40.69,92.3098861978258,NA
"Juniperus virginiana",28.68,69.3915696245725,NA
"Pinus strobus",41.88,91.3549563406069,NA
"Pinus strobus",43.71,90.0817165309817,NA
"Pinus strobus",43.92,NA,NA
"Pinus strobus",44.2,82.4422776732306,NA
"Pinus strobus",44.32,107.588763913328,NA
"Pinus strobus",45.02,108.543693770547,NA
"Pinus strobus",48.62,NA,NA
"Pinus strobus",50.35,126.050741152893,NA
"Cladrastis kentukea",17.74,25.1464862400974,NA
"Cladrastis kentukea",25.79,27.3746559069414,NA
"Carya tomentosa",NA,80.8507279111992,NA
"Carya tomentosa",34.84,NA,NA
"Carya tomentosa",36.42,50.6112824326011,NA
"Carya tomentosa",38.04,63.0253705764466,NA
"Kalmia latifolia",5.49,8.59436871496999,NA
"Quercus rubra",NA,116.501442580704,NA
"Quercus rubra",NA,119.684542104767,NA
"Quercus rubra",37.28,NA,NA
"Quercus rubra var. rubra",41.3,104.723974341671,NA
"Quercus rubra var. rubra",41.85,NA,NA
"Quercus rubra var. rubra",42.7,91.3549563406069,NA
"Quercus rubra var. rubra",42.98,101.859184770015,NA
"Quercus rubra var. rubra",43.13,NA,NA
"Quercus rubra var. rubra",43.53,74.8028388154795,NA
"Quercus rubra var. rubra",43.59,85.3070672448873,NA
"Quercus rubra var. rubra",43.77,85.3070672448873,NA
"Quercus rubra var. rubra",44.29,86.2619971021062,NA
"Quercus rubra var. rubra",45.99,101.859184770015,NA
"Quercus rubra var. rubra",50.29,141.647928820802,NA
"Asimina triloba",9.6,7.6394388577511,NA
"Carya glabra",38.47,66.2084701005095,NA
"Carya glabra",38.89,59.205651147571,NA
"Carya glabra",41.79,NA,NA
"Carya glabra",41.91,63.0253705764466,NA
"Carya ovalis",40.11,64.9352302908844,NA
"Carya ovalis",40.81,66.2084701005095,NA
"Carya ovalis",41,84.0338274352621,NA
"Carya ovalis",41.3,68.7549497197599,NA
"Carya ovalis",43.43,NA,NA
"Carya ovalis",43.65,NA,NA
"Carya ovalis",43.71,NA,NA
"Carya ovalis",44.01,72.8929791010418,NA
"Carya ovalis",44.68,67.800019862541,NA
"Carya ovalis",44.9,75.4394587202921,NA
"Carya ovalis",45.35,75.7577686726984,NA
"Carya ovalis",45.72,72.8929791010418,NA
"Carya ovalis",46.33,NA,NA
"Carya ovalis",46.51,103.769044484452,NA
"Carya ovalis",46.54,76.394388577511,NA
"Carya ovalis",46.97,84.0338274352621,NA
"Carya ovalis",47.43,75.7577686726984,NA
"Carya ovalis",48.25,109.498623627766,NA
"Acer rubrum var. rubrum",37.8,NA,NA
"Acer rubrum var. rubrum",39.26,42.9718435748499,NA
"Betula nigra",21.85,35.3324047170988,NA
"Sassafras albidum",33.56,48.383112765757,NA
"Sassafras albidum",34.2,49.3380426229759,NA
"Sassafras albidum",34.66,37.2422644315366,NA
"Quercus coccinea var. coccinea",32.61,NA,NA
"Quercus coccinea var. coccinea",35.81,NA,NA
"Quercus coccinea var. coccinea",36.64,75.4394587202921,NA
"Carya ovata",35.08,25.1464862400974,NA
"Carya ovata",39.65,110.453553484985,NA
"Carya ovata",39.78,54.4310018614766,NA
"Carya ovata",41.51,NA,NA
"Carya ovata",41.57,67.4817099101347,NA
"Carya ovata",42.34,66.8450900053221,NA
"Carya ovata",43.83,61.1155108620088,NA
"Carya ovata",43.95,NA,NA
"Carya ovata",45.42,66.2084701005095,NA
"Carya ovata",45.51,66.2084701005095,NA
"Carya ovata",46.76,73.8479089582606,NA
"Carya ovata",46.91,NA,NA
"Carya ovata",46.94,65.571850195697,NA
"Carya ovata",46.94,103.769044484452,NA
"Carya ovata",48.07,80.5324179587929,NA
"Carya ovata",51.08,79.577488101574,NA
"Pinus echinata",25.85,NA,NA
"Pinus echinata",29.69,35.0140947646926,NA
"Pinus echinata",29.96,50.9295923850073,NA
"Pinus echinata",33.56,54.4310018614766,NA
"Pinus echinata",36.67,42.6535336224437,NA
"Pinus echinata",37.19,66.8450900053221,NA
"Ulmus rubra",28.74,NA,NA
"Ulmus rubra",36.82,56.3408615759144,NA
"Ulmus rubra",38.8,60.1605810047899,NA
"Oxydendrum arboreum",19.96,39.788744050787,NA
"Oxydendrum arboreum",22.77,NA,NA
"Oxydendrum arboreum",26.61,38.8338141935681,NA
"Oxydendrum arboreum",28.35,40.7436739080059,NA
"Oxydendrum arboreum",29.5,34.0591649074737,NA
"Acer saccharum",NA,123.822571486049,NA
"Acer saccharum var. saccharum",36.85,NA,NA
"Acer saccharum var. saccharum",40.05,NA,NA
"Acer saccharum var. saccharum",40.66,72.8929791010418,NA
"Acer saccharum var. saccharum",40.93,NA,NA
"Betula lenta",31.88,43.6084634796625,NA
"Betula lenta",33.22,73.8479089582606,NA
"Betula lenta",33.62,34.37747485988,NA
"Betula lenta",35.14,44.5633933368814,NA
"Liquidambar styraciflua",30.94,59.8422710523836,NA
"Liquidambar styraciflua",40.69,69.7098795769788,NA
"Liquidambar styraciflua",41.24,52.2028321946325,NA
"Liquidambar styraciflua",41.7,NA,NA
"Liquidambar styraciflua",45.66,71.3014293390103,NA
"Liriodendron tulipifera",NA,109.816933580172,NA
"Liriodendron tulipifera",NA,134.963419820269,NA
"Liriodendron tulipifera",NA,123.822571486049,NA
"Liriodendron tulipifera",41.54,137.828209391926,NA
"Liriodendron tulipifera",44.9,NA,NA
"Liriodendron tulipifera",45.42,NA,NA
"Liriodendron tulipifera",45.96,NA,NA
"Liriodendron tulipifera",48.28,NA,NA
"Liriodendron tulipifera",48.28,83.3972075304495,NA
"Liriodendron tulipifera",48.49,87.2169269593251,NA
"Liriodendron tulipifera",49.07,NA,NA
"Liriodendron tulipifera",49.53,83.3972075304495,NA
"Liriodendron tulipifera",49.99,78.6225582443551,NA
"Liriodendron tulipifera",50.11,79.8957980539803,NA
"Liriodendron tulipifera",50.11,97.7211553887328,NA
"Liriodendron tulipifera",50.9,73.5295990058544,NA
"Liriodendron tulipifera",51.6,85.3070672448873,NA
"Liriodendron tulipifera",51.85,92.3098861978258,NA
"Liriodendron tulipifera",52.21,91.3549563406069,NA
"Pinus virginiana",29.96,28.9662056689729,NA
"Fraxinus americana",NA,96.1296056267014,NA
"Fraxinus americana",33.95,NA,NA
"Fraxinus americana",36.21,NA,NA
"Fraxinus americana",40.54,84.988757292481,NA
"Fraxinus americana",41.42,60.7972009096025,NA
"Fraxinus americana",43.01,71.3014293390103,NA
"Quercus alba",NA,111.72679329461,NA
"Quercus alba",37.95,85.6253771972936,NA
"Quercus alba",41.24,93.9014359598573,NA
"Quercus alba",41.61,NA,NA
"Quercus alba",41.91,60.7972009096025,NA
"Quercus alba",42.25,98.0394653411391,NA
"Quercus alba",42.31,64.9352302908844,NA
"Aesculus flava",34.84,NA,NA
"Aesculus flava",35.11,NA,NA
"Aesculus flava",36.36,NA,NA
"Aesculus flava",36.58,116.501442580704,NA
"Aesculus flava",36.7,NA,NA
"Aesculus flava",39.53,NA,NA
"Aesculus flava",41.79,84.0338274352621,NA
"Tsuga canadensis",39.72,80.5324179587929,NA
"Pinus strobus",47.37,76.7126985299173,NA
"Pinus strobus",49.19,92.3098861978258,NA
"Pinus strobus",49.19,77.6676283871362,NA
"Pinus strobus",49.68,65.8901601481032,NA
"Carya glabra",42.43,63.0253705764466,NA
"Quercus coccinea var. coccinea",37.95,75.7577686726984,NA
"Tilia americana var. heterophylla",40.63,95.4929857218888,NA
"Fagus grandifolia",38.59,122.86764162883,NA
"Platanus occidentalis",38.8,NA,NA
"Platanus occidentalis",41.3,49.9746625277885,NA
"Platanus occidentalis",43.19,79.8957980539803,NA
"Quercus montana",30.33,143.876098487646,NA
"Tsuga canadensis",41.67,138.146519344332,NA
"Tsuga canadensis",44.71,135.918349677488,NA
"Fraxinus pennsylvanica",34.29,NA,NA
"Fraxinus pennsylvanica",39.04,64.6169203384781,NA
"Fraxinus pennsylvanica",39.93,NA,NA
"Liriodendron tulipifera",41.57,NA,NA
"Liriodendron tulipifera",46.3,NA,NA
"Liriodendron tulipifera",46.54,NA,NA
"Liriodendron tulipifera",48.62,NA,NA
"Fraxinus americana",40.63,111.72679329461,NA
"Nyssa sylvatica",NA,105.997214151297,NA
"Quercus montana",NA,139.101449201551,NA
"Liriodendron tulipifera",NA,143.239478582833,NA
"Liriodendron tulipifera",43.22,184.301462443245,NA
"Tilia americana var. heterophylla",41.51,69.3915696245725,NA
"Tilia americana var. heterophylla",41.79,130.188770534175,NA
"Robinia pseudoacacia",46.36,62.388750671634,NA
"Sassafras albidum",36.27,NA,NA
"Liriodendron tulipifera",51.15,76.7126985299173,NA
"Magnolia tripetala",NA,35.6507146695051,NA
"Fraxinus americana",43.74,88.171856816544,NA
"Liriodendron tulipifera",42.8,188.757801776933,NA
"Ilex opaca",32.37,43.6084634796625,NA
"Nyssa sylvatica",34.17,119.684542104767,24.99
"Tsuga canadensis",44.65,140.692998963583,NA
"Magnolia fraseri",35.17,63.0253705764466,NA
"Halesia tetraptera var. monticola",33.13,57.2957914331333,NA
"Halesia tetraptera var. monticola",33.74,73.5295990058544,NA
"Halesia tetraptera var. monticola",34.44,42.9718435748499,NA
"Halesia tetraptera var. monticola",35.75,65.571850195697,NA
"Halesia tetraptera var. monticola",35.84,76.7126985299173,NA
"Halesia tetraptera var. monticola",36.58,55.7042416711018,NA
"Halesia tetraptera var. monticola",38.34,75.1211487678858,NA
"Acer rubrum",38.59,100.267635007983,NA
"Acer rubrum",39.59,67.800019862541,NA
"Acer rubrum",41.12,100.267635007983,NA
"Oxydendrum arboreum",30.42,72.8929791010418,NA
"Acer saccharum",39.56,99.3127051507643,NA
"Acer saccharum",39.96,83.3972075304495,NA
"Betula lenta",31.7,97.7211553887328,NA
"Betula lenta",33.1,84.0338274352621,NA
"Aesculus flava",41.88,87.2169269593251,NA
"Aesculus flava",44.32,96.1296056267014,NA
"Fagus grandifolia",32.98,NA,NA
"Prunus serotina",37.49,NA,NA
"Robinia pseudoacacia",36.88,NA,NA
"Robinia pseudoacacia",42.55,NA,NA
"Juglans cinerea",28.96,NA,NA
"Magnolia acuminata",33.53,NA,NA
"Tsuga canadensis",32.43,NA,NA
"Magnolia fraseri",32.16,NA,NA
"Quercus rubra",32.92,NA,NA
"Quercus rubra",33.16,NA,NA
"Pinus rigida",29.23,NA,NA
"Acer rubrum",34.9,NA,NA
"Acer rubrum",36.58,NA,NA
"Acer rubrum",38.95,NA,NA
"Sassafras albidum",28.5,NA,NA
"Sassafras albidum",32.61,NA,NA
"Oxydendrum arboreum",24.54,NA,NA
"Acer saccharum",32.89,NA,NA
"Betula lenta",30.3,NA,NA
"Betula lenta",31.97,NA,NA
"Liriodendron tulipifera",45.69,NA,NA
"Liriodendron tulipifera",45.72,NA,NA
"Liriodendron tulipifera",46.63,NA,NA
"Liriodendron tulipifera",46.79,NA,NA
"Liriodendron tulipifera",47.09,NA,NA
"Liriodendron tulipifera",47.43,NA,NA
"Liriodendron tulipifera",47.55,NA,NA
"Liriodendron tulipifera",49.93,NA,NA
"Liriodendron tulipifera",50.02,NA,NA
"Liriodendron tulipifera",50.78,NA,NA
"Pinus virginiana",28.13,NA,NA
"Fraxinus americana",32.89,NA,NA
"Betula alleghaniensis",19.81,NA,NA
"Tilia americana var. heterophylla",37.73,NA,NA
"Platanus occidentalis",NA,67.800019862541,NA
"Platanus occidentalis",3.44,NA,NA
"Carya cordiformis",NA,124.459191390862,NA
"Carya cordiformis",NA,105.042284294078,NA
"Carya cordiformis",36.76,NA,NA
"Carya cordiformis",38.01,121.276091866799,NA
"Carya cordiformis",40.93,104.405664389265,NA
"Carya cordiformis",43.56,104.405664389265,NA
"Robinia pseudoacacia",38.1,NA,NA
"Juglans nigra",NA,70.3464994817914,NA
"Juglans nigra",37.98,54.1126919090703,NA
"Juglans nigra",39.17,70.3464994817914,NA
"Aralia spinosa",16.28,24.1915563828785,NA
"Tsuga canadensis",42.55,NA,NA
"Tsuga canadensis",44.87,169.022584727743,NA
"Cladrastis kentukea",NA,83.3972075304495,NA
"Cladrastis kentukea",25.91,63.9803004336655,NA
"Halesia tetraptera var. monticola",35.23,43.6084634796625,NA
"Quercus rubra",NA,162.656385679617,NA
"Sassafras albidum",27.46,56.6591715283207,NA
"Sassafras albidum",29.63,52.5211421470388,NA
"Sassafras albidum",33.41,32.4676151454422,NA
"Acer saccharum",NA,96.1296056267014,NA
"Liriodendron tulipifera",NA,69.3915696245725,NA
"Liriodendron tulipifera",NA,52.5211421470388,NA
"Liriodendron tulipifera",40.48,245.73528325766,NA
"Liriodendron tulipifera",42.73,NA,NA
"Liriodendron tulipifera",43.22,87.2169269593251,NA
"Liriodendron tulipifera",43.83,NA,NA
"Liriodendron tulipifera",43.98,NA,NA
"Liriodendron tulipifera",44.5,176.980333537901,NA
"Liriodendron tulipifera",45.45,NA,NA
"Liriodendron tulipifera",45.69,NA,NA
"Liriodendron tulipifera",46.06,NA,NA
"Liriodendron tulipifera",46.27,61.4338208144151,NA
